id,game_id,season_id,competition,team_id,opponent_team_id,is_home,points,points_attempted,fg_made,fg_attempted,fg_pct,three_made,three_attempted,three_pct,two_made,two_attempted,two_pct,ft_made,ft_attempted,ft_pct,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,fouls_committed,fouls_received,turnovers,dunks,plus_minus,efficiency,collective_offensive_rebounds,collective_defensive_rebounds,collective_total_rebounds,source_url,parse_model
516,265,2,NBB,12,11,0,84,180,30,65,46.2,8,28,29,22,37,59,16,22,73,19,12,31,12,7,1,22,16,15,1,0,79,,,,https://lnb.com.br/noticias/minas-x-paulistano-05022010-2/,classic
517,264,2,NBB,5,6,1,79,174,24,59,40.7,5,17,29,19,42,45,26,39,67,19,15,34,7,6,3,19,25,16,4,0,65,,,,https://lnb.com.br/noticias/vila-velha-x-flamengo-05022010/,classic
518,264,2,NBB,6,5,0,100,168,38,62,61.3,12,22,55,26,40,65,12,22,55,24,6,30,13,8,2,25,19,15,3,0,104,,,,https://lnb.com.br/noticias/vila-velha-x-flamengo-05022010/,classic
519,267,2,NBB,3,1,1,63,143,24,55,43.6,6,22,27,18,33,55,9,11,82,15,10,25,10,10,0,15,21,11,1,0,64,,,,https://lnb.com.br/noticias/bauru-x-araraquara-05022010-2/,classic
520,267,2,NBB,1,3,0,59,111,23,45,51.1,8,14,57,15,31,48,5,7,71,24,6,30,6,8,2,22,15,17,1,0,64,,,,https://lnb.com.br/noticias/bauru-x-araraquara-05022010-2/,classic
521,266,2,NBB,2,7,1,65,158,27,63,42.9,5,22,23,22,41,54,6,10,60,25,11,36,9,0,3,19,15,8,1,0,65,,,,https://lnb.com.br/noticias/assis-x-franca-05022010-2/,classic
522,266,2,NBB,7,2,0,72,153,26,58,44.8,6,21,29,20,37,54,14,16,88,24,9,33,10,5,2,16,19,9,3,0,79,,,,https://lnb.com.br/noticias/assis-x-franca-05022010-2/,classic
523,268,2,NBB,16,8,1,79,189,25,67,37.3,9,28,32,16,39,41,20,27,74,21,11,32,16,8,3,26,25,9,1,0,80,,,,https://lnb.com.br/noticias/londrina-x-joinville-05022010-2/,classic
524,268,2,NBB,8,16,0,83,165,24,55,43.6,7,20,35,17,35,49,28,35,80,31,8,39,13,3,2,25,25,12,0,0,90,,,,https://lnb.com.br/noticias/londrina-x-joinville-05022010-2/,classic
525,269,2,NBB,4,13,1,105,207,38,79,48.1,12,29,41,26,50,52,17,20,85,32,17,49,21,9,4,23,15,13,4,0,131,,,,https://lnb.com.br/noticias/brasilia-x-pinheiros-05022010-2/,classic
526,269,2,NBB,13,4,0,77,181,27,67,40.3,4,23,17,23,44,52,19,24,79,26,5,31,8,6,4,15,23,13,2,0,68,,,,https://lnb.com.br/noticias/brasilia-x-pinheiros-05022010-2/,classic
527,271,2,NBB,11,2,1,82,171,29,64,45.3,3,18,17,26,46,57,21,25,84,29,12,41,17,4,1,24,23,14,1,0,92,,,,https://lnb.com.br/noticias/minas-x-assis-05032010-2/,classic
528,271,2,NBB,2,11,0,76,162,26,57,45.6,8,26,31,18,31,58,16,22,73,17,5,22,9,11,3,25,22,9,1,0,75,,,,https://lnb.com.br/noticias/minas-x-assis-05032010-2/,classic
529,270,2,NBB,14,15,1,60,151,23,57,40.4,6,23,26,17,34,50,8,14,57,16,8,24,7,7,1,19,12,10,0,0,49,,,,https://lnb.com.br/noticias/saldanha-x-sao-jose-05022010-2/,classic
530,270,2,NBB,15,14,0,90,169,32,58,55.2,16,32,50,16,26,62,10,21,48,28,8,36,7,6,3,14,19,7,1,0,98,,,,https://lnb.com.br/noticias/saldanha-x-sao-jose-05022010-2/,classic
531,272,2,NBB,4,3,1,100,174,40,69,58,10,23,43,30,46,65,10,13,77,30,9,39,23,6,9,10,11,10,4,0,135,,,,https://lnb.com.br/noticias/brasilia-x-bauru-05032010-2/,classic
532,272,2,NBB,3,4,0,76,185,29,73,39.7,10,27,37,19,46,41,8,12,67,19,10,29,8,6,0,12,9,7,1,0,64,,,,https://lnb.com.br/noticias/brasilia-x-bauru-05032010-2/,classic
533,273,2,NBB,16,13,1,105,196,31,67,46.3,13,26,50,18,41,44,30,36,83,29,9,38,20,7,0,25,27,17,3,0,111,,,,https://lnb.com.br/noticias/londrina-x-pinheiros-05032010-2/,classic
534,273,2,NBB,13,16,0,107,200,39,74,52.7,8,24,33,31,50,62,21,28,75,24,8,32,19,13,4,29,24,9,4,0,124,,,,https://lnb.com.br/noticias/londrina-x-pinheiros-05032010-2/,classic
535,274,2,NBB,14,7,1,62,150,25,63,39.7,2,10,20,23,53,43,10,14,71,23,12,35,6,5,3,15,16,8,2,0,61,,,,https://lnb.com.br/noticias/saldanha-x-franca-05032010-2/,classic
536,274,2,NBB,7,14,0,95,165,34,57,59.6,15,28,54,19,29,66,12,23,52,23,5,28,14,11,3,16,14,4,2,0,113,,,,https://lnb.com.br/noticias/saldanha-x-franca-05032010-2/,classic
537,275,2,NBB,8,12,1,74,178,26,65,40,11,26,42,15,39,38,11,22,50,19,10,29,3,10,3,22,20,13,2,0,56,,,,https://lnb.com.br/noticias/joinville-x-paulistano-05032010-2/,classic
538,275,2,NBB,12,8,0,79,184,24,65,36.9,10,29,34,14,36,39,21,25,84,26,12,38,9,9,0,20,21,16,0,0,74,,,,https://lnb.com.br/noticias/joinville-x-paulistano-05032010-2/,classic
539,277,2,NBB,4,6,1,76,162,25,57,43.9,11,31,35,14,26,54,15,17,88,24,10,34,15,8,1,21,22,19,2,0,81,,,,https://lnb.com.br/noticias/brasilia-x-flamengo-06062010/,classic
540,277,2,NBB,6,4,0,74,153,26,55,47.3,7,25,28,19,30,63,15,18,83,21,7,28,10,10,1,24,19,15,2,0,76,,,,https://lnb.com.br/noticias/brasilia-x-flamengo-06062010/,classic
541,276,2,NBB,5,1,1,73,168,26,61,42.6,10,31,32,16,30,53,11,15,73,24,10,34,12,7,3,18,18,13,0,0,77,,,,https://lnb.com.br/noticias/vila-velha-x-araraquara-05032010/,classic
542,276,2,NBB,1,5,0,68,148,25,56,44.6,9,21,43,16,35,46,9,15,60,20,7,27,13,5,3,18,18,13,1,0,66,,,,https://lnb.com.br/noticias/vila-velha-x-araraquara-05032010/,classic
543,278,2,NBB,6,14,1,109,187,36,67,53.7,15,26,58,21,41,51,22,27,81,31,11,42,25,4,3,16,20,12,2,0,135,,,,https://lnb.com.br/noticias/flamengo-x-saldanha-06112009-2/,classic
544,278,2,NBB,14,6,0,72,172,26,64,40.6,10,23,43,16,41,39,10,21,48,18,7,25,7,4,2,19,12,14,0,0,47,,,,https://lnb.com.br/noticias/flamengo-x-saldanha-06112009-2/,classic
545,279,2,NBB,15,12,1,81,150,29,54,53.7,11,26,42,18,28,64,12,16,75,26,6,32,22,7,1,15,18,16,0,0,98,,,,https://lnb.com.br/noticias/sao-jose-x-paulistano-06122009-2/,classic
546,279,2,NBB,12,15,0,64,149,24,54,44.4,2,18,11,22,36,61,14,23,61,16,7,23,9,6,1,20,14,10,2,0,54,,,,https://lnb.com.br/noticias/sao-jose-x-paulistano-06122009-2/,classic
547,280,2,NBB,14,3,1,68,161,27,62,43.5,8,24,33,19,38,50,6,13,46,15,10,25,8,7,1,20,12,7,1,0,60,,,,https://lnb.com.br/noticias/saldanha-x-bauru-06122009-2/,classic
548,280,2,NBB,3,14,0,66,143,24,51,47.1,6,17,35,18,34,53,12,24,50,20,8,28,6,3,3,13,20,17,2,0,50,,,,https://lnb.com.br/noticias/saldanha-x-bauru-06122009-2/,classic
549,281,2,NBB,8,1,1,67,178,25,67,37.3,7,27,26,18,40,45,10,17,59,20,15,35,9,11,3,15,17,8,1,0,68,,,,https://lnb.com.br/noticias/joinville-x-araraquara-06122009-2/,classic
550,281,2,NBB,1,8,0,61,142,25,57,43.9,6,20,30,19,37,51,5,8,63,20,5,25,9,3,0,18,16,13,0,0,50,,,,https://lnb.com.br/noticias/joinville-x-araraquara-06122009-2/,classic
551,282,2,NBB,5,2,1,66,169,24,64,37.5,6,21,29,18,43,42,12,20,60,22,11,33,10,14,3,21,21,11,4,0,67,,,,https://lnb.com.br/noticias/vila-velha-x-assis-06122009/,classic
552,282,2,NBB,2,5,0,67,144,24,52,46.2,10,24,42,14,28,50,9,16,56,18,6,24,10,4,5,23,22,18,1,0,57,,,,https://lnb.com.br/noticias/vila-velha-x-assis-06122009/,classic
553,283,2,NBB,16,7,1,90,178,32,63,50.8,13,35,37,19,28,68,13,17,76,13,13,26,21,6,5,22,19,17,0,0,96,,,,https://lnb.com.br/noticias/londrina-x-franca-06122009-2/,classic
554,283,2,NBB,7,16,0,94,150,28,47,59.6,16,29,55,12,18,67,22,27,81,17,2,19,11,2,1,21,22,13,0,0,90,,,,https://lnb.com.br/noticias/londrina-x-franca-06122009-2/,classic
555,284,2,NBB,6,13,1,82,170,32,67,47.8,8,25,32,24,42,57,10,11,91,20,8,28,6,12,0,13,14,10,2,0,82,,,,https://lnb.com.br/noticias/flamengo-x-pinheiros-06122009-2/,classic
556,284,2,NBB,13,6,0,77,160,26,57,45.6,13,31,42,13,26,50,12,15,80,19,8,27,9,7,1,16,13,15,0,0,72,,,,https://lnb.com.br/noticias/flamengo-x-pinheiros-06122009-2/,classic
557,285,2,NBB,5,15,1,73,172,24,60,40,6,25,24,18,35,51,19,27,70,22,8,30,5,10,5,20,24,8,1,0,71,,,,https://lnb.com.br/noticias/vila-velha-x-sao-jose-07022010/,classic
558,285,2,NBB,15,5,0,61,149,22,52,42.3,7,20,35,15,32,47,10,25,40,26,14,40,14,4,3,24,20,19,3,0,58,,,,https://lnb.com.br/noticias/vila-velha-x-sao-jose-07022010/,classic
559,286,2,NBB,14,6,1,65,171,25,65,38.5,7,25,28,18,40,45,8,16,50,22,10,32,7,8,2,17,12,15,3,0,51,,,,https://lnb.com.br/noticias/saldanha-x-flamengo-07022010-2/,classic
560,286,2,NBB,6,14,0,90,173,32,62,51.6,11,30,37,21,32,66,15,19,79,28,6,34,13,11,2,12,17,7,3,0,109,,,,https://lnb.com.br/noticias/saldanha-x-flamengo-07022010-2/,classic
561,287,2,NBB,4,12,1,109,199,40,72,55.6,6,24,25,34,48,71,23,31,74,28,9,37,29,11,2,18,24,11,2,0,137,,,,https://lnb.com.br/noticias/brasilia-x-paulistano-07022010-2/,classic
562,287,2,NBB,12,4,0,80,179,31,69,44.9,7,22,32,24,47,51,11,19,58,21,11,32,17,10,1,25,13,20,1,0,74,,,,https://lnb.com.br/noticias/brasilia-x-paulistano-07022010-2/,classic
563,288,2,NBB,2,1,1,72,167,23,58,39.7,9,24,38,14,34,41,17,27,63,26,9,35,9,11,3,20,26,10,0,0,75,,,,https://lnb.com.br/noticias/assis-x-araraquara-07022010-2/,classic
564,288,2,NBB,1,2,0,68,139,24,52,46.2,8,20,40,16,32,50,12,15,80,24,5,29,8,3,0,29,18,16,1,0,61,,,,https://lnb.com.br/noticias/assis-x-araraquara-07022010-2/,classic
565,289,2,NBB,11,13,1,92,178,31,66,47,10,25,40,21,41,51,20,21,95,16,16,32,24,11,5,25,20,16,0,0,112,,,,https://lnb.com.br/noticias/minas-x-pinheiros-07022010-2/,classic
566,289,2,NBB,13,11,0,87,168,28,59,47.5,8,25,32,20,34,59,23,25,92,13,12,25,21,10,4,19,26,15,0,0,99,,,,https://lnb.com.br/noticias/minas-x-pinheiros-07022010-2/,classic
567,290,2,NBB,3,7,1,105,200,34,71,47.9,10,25,40,24,46,52,27,33,82,30,16,46,17,5,3,25,28,8,1,0,125,,,,https://lnb.com.br/noticias/bauru-x-franca-07022010-2/,classic
568,290,2,NBB,7,3,0,97,185,33,69,47.8,7,16,44,26,53,49,24,31,77,24,12,36,7,3,1,29,25,11,0,0,90,,,,https://lnb.com.br/noticias/bauru-x-franca-07022010-2/,classic
569,291,2,NBB,5,7,1,64,143,24,53,45.3,6,17,35,18,36,50,10,20,50,17,9,26,6,10,3,19,22,20,0,0,50,,,,https://lnb.com.br/noticias/vila-velha-x-franca-07032010/,classic
570,291,2,NBB,7,5,0,85,148,31,58,53.4,8,17,47,23,41,56,15,15,100,19,4,23,14,11,4,22,19,15,1,0,95,,,,https://lnb.com.br/noticias/vila-velha-x-franca-07032010/,classic
571,292,2,NBB,14,1,1,61,141,24,57,42.1,3,13,23,21,44,48,10,14,71,19,12,31,6,12,3,20,16,11,1,0,65,,,,https://lnb.com.br/noticias/saldanha-x-araraquara-07032010/,classic
572,292,2,NBB,1,14,0,70,136,25,47,53.2,4,15,27,21,32,66,16,27,59,27,7,34,4,7,0,18,20,11,1,0,71,,,,https://lnb.com.br/noticias/saldanha-x-araraquara-07032010/,classic
573,293,2,NBB,8,13,1,63,179,25,69,36.2,7,29,24,18,40,45,6,12,50,23,12,35,12,2,0,20,13,13,2,0,49,,,,https://lnb.com.br/noticias/joinville-x-pinheiros-07032010-2/,classic
574,293,2,NBB,13,8,0,75,156,27,59,45.8,5,19,26,22,40,55,16,19,84,28,6,34,6,7,1,15,20,16,0,0,72,,,,https://lnb.com.br/noticias/joinville-x-pinheiros-07032010-2/,classic
575,294,2,NBB,16,12,1,75,168,24,63,38.1,11,24,46,13,39,33,16,18,89,18,10,28,13,13,2,16,19,12,0,0,78,,,,https://lnb.com.br/noticias/londrina-x-paulistano-07032010-2/,classic
576,294,2,NBB,12,16,0,64,173,23,67,34.3,8,28,29,15,39,38,10,11,91,21,9,30,9,9,2,20,17,17,2,0,52,,,,https://lnb.com.br/noticias/londrina-x-paulistano-07032010-2/,classic
577,295,2,NBB,11,3,1,114,207,43,78,55.1,7,24,29,36,54,67,21,27,78,27,17,44,33,4,2,26,21,17,1,0,139,,,,https://lnb.com.br/noticias/minas-x-bauru-07032010/,classic
578,295,2,NBB,3,11,0,113,224,42,85,49.4,10,26,38,32,59,54,19,28,68,13,15,28,15,7,4,22,26,6,1,0,109,,,,https://lnb.com.br/noticias/minas-x-bauru-07032010/,classic
579,296,2,NBB,4,2,1,101,180,40,68,58.8,15,34,44,25,34,74,6,10,60,36,8,44,19,4,3,18,10,12,3,0,127,,,,https://lnb.com.br/noticias/brasilia-x-assis-07032010/,classic
580,296,2,NBB,2,4,0,62,168,20,60,33.3,3,22,14,17,38,45,19,26,73,20,4,24,14,5,1,11,18,6,1,0,53,,,,https://lnb.com.br/noticias/brasilia-x-assis-07032010/,classic
581,297,2,NBB,6,15,1,101,195,34,69,49.3,19,40,48,15,29,52,14,17,82,23,7,30,20,8,2,20,15,9,2,0,114,,,,https://lnb.com.br/noticias/flamengo-x-sao-jose-07032010-2/,classic
582,297,2,NBB,15,6,0,89,186,30,66,45.5,13,34,38,17,32,53,16,20,80,22,11,33,23,2,1,17,19,13,0,0,95,,,,https://lnb.com.br/noticias/flamengo-x-sao-jose-07032010-2/,classic
583,299,2,NBB,4,11,1,94,180,28,58,48.3,13,26,50,15,32,47,25,38,66,23,5,28,15,8,7,21,27,16,3,0,93,,,,https://lnb.com.br/noticias/brasilia-x-minas-07052010-2/,classic
584,299,2,NBB,11,4,0,103,207,37,79,46.8,8,23,35,29,56,52,21,26,81,21,18,39,25,7,3,27,19,10,0,0,120,,,,https://lnb.com.br/noticias/brasilia-x-minas-07052010-2/,classic
585,300,2,NBB,6,7,1,101,179,33,65,50.8,15,25,60,18,40,45,20,24,83,24,12,36,12,12,0,21,18,8,3,0,117,,,,https://lnb.com.br/noticias/flamengo-x-franca-07052010-2/,classic
586,300,2,NBB,7,6,0,73,148,21,50,42,7,22,32,14,28,50,24,26,92,16,5,21,11,6,4,22,19,18,0,0,66,,,,https://lnb.com.br/noticias/flamengo-x-franca-07052010-2/,classic
587,301,2,NBB,16,1,1,82,169,29,58,50,6,22,27,23,36,64,18,31,58,19,13,32,14,9,5,16,20,14,0,0,86,,,,https://lnb.com.br/noticias/londrina-x-araraquara-08012010-2/,classic
588,301,2,NBB,1,16,0,78,180,28,68,41.2,11,29,38,17,39,44,11,15,73,16,10,26,15,6,1,22,13,10,2,0,72,,,,https://lnb.com.br/noticias/londrina-x-araraquara-08012010-2/,classic
589,302,2,NBB,1,15,1,82,163,25,58,43.1,6,19,32,19,39,49,26,28,93,13,12,25,13,8,2,19,24,9,3,0,86,,,,https://lnb.com.br/noticias/araraquara-x-sao-jose-08042010-2/,classic
590,302,2,NBB,15,1,0,78,156,29,59,49.2,8,21,38,21,38,55,12,17,71,22,10,32,17,5,4,26,18,13,2,0,88,,,,https://lnb.com.br/noticias/araraquara-x-sao-jose-08042010-2/,classic
591,303,2,NBB,2,3,1,70,157,28,59,47.5,12,35,34,16,24,67,2,4,50,16,11,27,15,2,2,19,13,14,3,0,69,,,,https://lnb.com.br/noticias/assis-x-bauru-08042010-2/,classic
592,303,2,NBB,3,2,0,77,154,28,58,48.3,8,23,35,20,35,57,13,15,87,17,8,25,8,9,1,13,19,11,0,0,77,,,,https://lnb.com.br/noticias/assis-x-bauru-08042010-2/,classic
593,304,2,NBB,4,11,1,102,169,36,61,59,9,19,47,27,42,64,21,28,75,24,6,30,22,8,2,21,26,16,3,0,116,,,,https://lnb.com.br/noticias/brasilia-x-minas-08052010-2/,classic
594,304,2,NBB,11,4,0,86,190,32,73,43.8,9,27,33,23,46,50,13,17,76,22,10,32,19,8,4,26,19,17,2,0,87,,,,https://lnb.com.br/noticias/brasilia-x-minas-08052010-2/,classic
595,306,2,NBB,7,3,1,88,164,35,61,57.4,7,20,35,28,41,68,11,22,50,24,9,33,13,7,6,14,22,6,0,0,104,,,,https://lnb.com.br/noticias/franca-x-bauru-08112009-2/,classic
596,306,2,NBB,3,7,0,69,185,27,73,37,9,32,28,18,41,44,6,7,86,22,19,41,9,3,2,22,13,13,3,0,64,,,,https://lnb.com.br/noticias/franca-x-bauru-08112009-2/,classic
597,305,2,NBB,6,7,1,80,181,29,69,42,13,33,39,16,36,44,9,10,90,16,15,31,13,11,0,25,19,8,3,0,86,,,,https://lnb.com.br/noticias/flamengo-x-franca-08052010-2/,classic
598,305,2,NBB,7,6,0,73,124,22,41,53.7,10,19,53,12,22,55,19,23,83,24,4,28,9,0,1,21,20,18,0,0,70,,,,https://lnb.com.br/noticias/flamengo-x-franca-08052010-2/,classic
599,308,2,NBB,15,5,1,94,140,34,53,64.2,12,19,63,22,34,65,14,15,93,23,3,26,26,3,0,22,14,15,3,0,114,,,,https://lnb.com.br/noticias/sao-jose-x-vila-velha-08112009/,classic
600,308,2,NBB,5,15,0,70,163,25,55,45.5,3,21,14,22,34,65,17,32,53,11,10,21,7,8,4,21,22,10,3,0,55,,,,https://lnb.com.br/noticias/sao-jose-x-vila-velha-08112009/,classic
601,307,2,NBB,13,11,1,78,173,32,71,45.1,8,22,36,24,49,49,6,9,67,23,10,33,18,7,3,9,11,8,6,0,89,,,,https://lnb.com.br/noticias/pinheiros-x-minas-08112009-2/,classic
602,307,2,NBB,11,13,0,70,159,30,66,45.5,4,18,22,26,48,54,6,9,67,25,12,37,15,2,2,11,9,13,1,0,74,,,,https://lnb.com.br/noticias/pinheiros-x-minas-08112009-2/,classic
603,309,2,NBB,1,2,1,64,167,22,60,36.7,8,28,29,14,32,44,12,19,63,20,17,37,12,8,5,17,20,15,3,0,66,,,,https://lnb.com.br/noticias/araraquara-x-assis-08112009-2/,classic
604,309,2,NBB,2,1,0,66,144,23,54,42.6,9,23,39,14,31,45,11,13,85,21,7,28,9,8,2,19,17,18,0,0,62,,,,https://lnb.com.br/noticias/araraquara-x-assis-08112009-2/,classic
605,310,2,NBB,14,2,1,71,176,27,66,40.9,5,24,21,22,42,52,12,20,60,23,5,28,5,11,0,19,16,7,2,0,61,,,,https://lnb.com.br/noticias/saldanha-x-assis-08122009-2/,classic
606,310,2,NBB,2,14,0,91,178,32,64,50,11,28,39,21,36,58,16,22,73,29,10,39,4,4,4,16,18,14,2,0,90,,,,https://lnb.com.br/noticias/saldanha-x-assis-08122009-2/,classic
607,311,2,NBB,5,3,1,69,179,26,68,38.2,7,25,28,19,43,44,10,18,56,26,17,43,10,6,2,17,13,14,3,0,66,,,,https://lnb.com.br/noticias/vila-velha-x-bauru-08122009/,classic
608,311,2,NBB,3,5,0,67,145,26,59,44.1,6,15,40,20,44,45,9,12,75,25,5,30,12,9,3,13,17,12,0,0,73,,,,https://lnb.com.br/noticias/vila-velha-x-bauru-08122009/,classic
609,312,2,NBB,7,15,1,91,154,26,50,52,9,18,50,17,32,53,30,36,83,14,3,17,14,10,3,22,25,10,0,0,95,,,,https://lnb.com.br/noticias/franca-x-sao-jose-09022010-2/,classic
610,312,2,NBB,15,7,0,75,155,27,57,47.4,6,22,27,21,35,60,15,19,79,20,11,31,14,8,1,25,22,18,2,0,77,,,,https://lnb.com.br/noticias/franca-x-sao-jose-09022010-2/,classic
611,313,2,NBB,8,5,1,93,153,33,57,57.9,7,14,50,26,43,60,20,25,80,23,9,32,12,11,0,24,21,12,1,0,107,,,,https://lnb.com.br/noticias/joinville-x-vila-velha-09042010-2/,classic
612,313,2,NBB,5,8,0,74,145,21,46,45.7,10,21,48,11,25,44,22,32,69,10,9,19,5,8,0,21,24,18,0,0,53,,,,https://lnb.com.br/noticias/joinville-x-vila-velha-09042010-2/,classic
613,314,2,NBB,12,13,1,93,196,27,67,40.3,16,34,47,11,33,33,23,28,82,14,11,25,15,7,2,23,21,12,1,0,85,,,,https://lnb.com.br/noticias/paulistano-x-pinheiros-09042010-2/,classic
614,314,2,NBB,13,12,0,101,158,35,56,62.5,9,20,45,26,36,72,22,26,85,25,6,31,19,4,4,23,22,18,5,0,116,,,,https://lnb.com.br/noticias/paulistano-x-pinheiros-09042010-2/,classic
615,315,2,NBB,12,1,1,68,144,27,55,49.1,5,17,29,22,38,58,9,17,53,17,5,22,19,7,4,22,19,14,2,0,70,,,,https://lnb.com.br/noticias/paulistano-x-araraquara-10022010-2/,classic
616,315,2,NBB,1,12,0,79,163,25,59,42.4,11,24,46,14,35,40,18,21,86,27,7,34,13,12,3,19,22,16,2,0,88,,,,https://lnb.com.br/noticias/paulistano-x-araraquara-10022010-2/,classic
617,316,2,NBB,15,13,1,79,174,30,65,46.2,9,29,31,21,36,58,10,15,67,15,9,24,18,5,1,17,11,14,1,0,73,,,,https://lnb.com.br/noticias/sao-jose-x-pinheiros-03022010-2/,classic
618,316,2,NBB,13,15,0,100,166,36,62,58.1,14,24,58,22,38,58,14,18,78,11,9,20,17,9,3,17,17,13,3,0,106,,,,https://lnb.com.br/noticias/sao-jose-x-pinheiros-03022010-2/,classic
619,317,2,NBB,8,5,1,71,154,23,55,41.8,11,28,39,12,27,44,14,16,88,16,8,24,12,8,0,17,17,12,2,0,69,,,,https://lnb.com.br/noticias/joinville-x-vila-velha-10042010-2/,classic
620,317,2,NBB,5,8,0,60,130,24,49,49,8,23,35,16,26,62,4,9,44,19,2,21,8,9,1,17,15,17,2,0,52,,,,https://lnb.com.br/noticias/joinville-x-vila-velha-10042010-2/,classic
621,318,2,NBB,15,1,1,88,171,32,61,52.5,14,33,42,18,28,64,10,16,63,19,8,27,29,8,2,18,18,10,3,0,109,,,,https://lnb.com.br/noticias/sao-jose-x-araraquara-11042010-2/,classic
622,318,2,NBB,1,15,0,74,147,29,56,51.8,6,22,27,23,34,68,10,13,77,20,8,28,18,6,1,19,17,13,1,0,84,,,,https://lnb.com.br/noticias/sao-jose-x-araraquara-11042010-2/,classic
623,319,2,NBB,3,2,1,90,177,28,61,45.9,13,33,39,15,28,54,21,22,95,28,8,36,13,4,3,21,20,8,1,0,104,,,,https://lnb.com.br/noticias/bauru-x-assis-11042010-2/,classic
624,319,2,NBB,2,3,0,68,152,24,60,40,2,10,20,22,50,44,18,22,82,21,10,31,9,5,2,23,21,8,2,0,67,,,,https://lnb.com.br/noticias/bauru-x-assis-11042010-2/,classic
625,321,2,NBB,15,2,1,74,180,28,65,43.1,6,29,21,22,36,61,12,21,57,23,15,38,15,10,4,18,17,12,0,0,83,,,,https://lnb.com.br/noticias/sao-jose-x-assis-12022010-2/,classic
626,321,2,NBB,2,15,0,68,148,27,59,45.8,10,23,43,17,36,47,4,7,57,22,8,30,10,6,2,19,15,15,0,0,66,,,,https://lnb.com.br/noticias/sao-jose-x-assis-12022010-2/,classic
627,320,2,NBB,7,6,1,85,170,28,62,45.2,6,20,30,22,42,52,23,26,88,25,12,37,11,3,3,23,24,10,0,0,92,,,,https://lnb.com.br/noticias/franca-x-flamengo-11052010-2/,classic
628,320,2,NBB,6,7,0,86,169,27,59,45.8,15,32,47,12,27,44,17,19,89,16,5,21,13,7,4,25,21,6,1,0,91,,,,https://lnb.com.br/noticias/franca-x-flamengo-11052010-2/,classic
629,322,2,NBB,12,7,1,104,208,34,74,45.9,8,20,40,26,54,48,28,40,70,31,16,47,11,7,1,29,29,18,1,0,100,,,,https://lnb.com.br/noticias/paulistano-x-franca-12022010-2/,classic
630,322,2,NBB,7,12,0,109,227,34,78,43.6,12,31,39,22,47,47,29,40,73,30,11,41,17,17,2,29,29,16,0,0,115,,,,https://lnb.com.br/noticias/paulistano-x-franca-12022010-2/,classic
631,323,2,NBB,4,11,1,77,167,30,65,46.2,6,22,27,24,43,56,11,15,73,15,9,24,17,9,6,19,21,6,0,0,88,,,,https://lnb.com.br/noticias/brasilia-x-minas-12032010-2/,classic
632,323,2,NBB,11,4,0,96,156,35,61,57.4,14,19,74,21,42,50,12,15,80,26,8,34,24,1,3,21,18,14,1,0,115,,,,https://lnb.com.br/noticias/brasilia-x-minas-12032010-2/,classic
633,325,2,NBB,3,14,1,94,171,37,67,55.2,11,25,44,26,42,62,9,12,75,17,10,27,17,5,4,20,15,11,2,0,103,,,,https://lnb.com.br/noticias/bauru-x-saldanha-12032010-2/,classic
634,325,2,NBB,14,3,0,72,149,30,62,48.4,3,9,33,27,53,51,9,16,56,16,10,26,8,4,5,18,15,7,2,0,69,,,,https://lnb.com.br/noticias/bauru-x-saldanha-12032010-2/,classic
635,324,2,NBB,7,16,1,81,175,28,65,43.1,7,24,29,21,41,51,18,21,86,21,11,32,16,11,2,16,18,11,2,0,91,,,,https://lnb.com.br/noticias/franca-x-londrina-12032010-2/,classic
636,324,2,NBB,16,7,0,73,165,25,61,41,11,28,39,14,33,42,12,15,80,18,11,29,12,7,3,19,14,15,1,0,70,,,,https://lnb.com.br/noticias/franca-x-londrina-12032010-2/,classic
637,326,2,NBB,2,5,1,89,161,33,59,55.9,10,25,40,23,34,68,13,18,72,19,9,28,19,7,4,20,16,11,4,0,105,,,,https://lnb.com.br/noticias/assis-x-vila-velha-12032010-2/,classic
638,326,2,NBB,5,2,0,75,158,25,55,45.5,7,23,30,18,32,56,18,25,72,16,10,26,5,6,0,17,17,15,2,0,60,,,,https://lnb.com.br/noticias/assis-x-vila-velha-12032010-2/,classic
639,328,2,NBB,1,8,1,90,158,33,59,55.9,7,17,41,26,42,62,17,23,74,24,2,26,15,8,3,22,19,14,5,0,96,,,,https://lnb.com.br/noticias/araraquara-x-joinville-12032010-2/,classic
640,328,2,NBB,8,1,0,93,184,30,64,46.9,11,28,39,19,36,53,22,28,79,17,9,26,18,7,1,19,23,16,2,0,89,,,,https://lnb.com.br/noticias/araraquara-x-joinville-12032010-2/,classic
641,327,2,NBB,12,15,1,95,154,34,53,64.2,8,19,42,26,34,76,19,29,66,23,7,30,18,9,2,20,23,15,3,0,110,,,,https://lnb.com.br/noticias/paulistano-x-sao-jose-12032010-2/,classic
642,327,2,NBB,15,12,0,90,179,29,61,47.5,15,34,44,14,27,52,17,23,74,14,7,21,23,7,0,23,19,14,1,0,89,,,,https://lnb.com.br/noticias/paulistano-x-sao-jose-12032010-2/,classic
643,329,2,NBB,13,6,1,79,181,25,60,41.7,12,37,32,13,23,57,17,24,71,21,10,31,12,5,2,20,18,13,3,0,74,,,,https://lnb.com.br/noticias/pinheiros-x-flamengo-12032010-2/,classic
